2019-07-23 17:41:03,808 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@f0ef68d: startup date [Tue Jul 23 17:41:03 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 17:28:35,216 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@10ad0154: startup date [Thu Aug 01 17:28:35 CST 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2019-08-01 17:28:36,780 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\activemqjq\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:28:36,802 | INFO  | Database F:\activemqjq\kahadb\lock is locked by another server. This broker is now in slave mode waiting a lock to be acquired | org.apache.activemq.store.SharedFileLocker | WrapperSimpleAppMain
2019-08-01 17:30:36,999 | INFO  | Page File: F:\activemqjq\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-08-01 17:30:37,006 | INFO  | Page File: F:\activemqjq\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2019-08-01 17:30:37,009 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2019-08-01 17:30:37,052 | INFO  | PListStore:[F:\activemqjq\apache-activemq-5.15.9-c\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2019-08-01 17:30:37,243 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-54213-1564651837117-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:30:37,268 | INFO  | Listening for connections at: tcp://whisper-PC:61618?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2019-08-01 17:30:37,270 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 17:30:37,274 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61616 | org.apache.activemq.network.DiscoveryNetworkConnector | WrapperSimpleAppMain
2019-08-01 17:30:37,328 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2019-08-01 17:30:37,352 | INFO  | Network Connector DiscoveryNetworkConnector:network_a:BrokerService[localhost] started | org.apache.activemq.network.NetworkConnector | WrapperSimpleAppMain
2019-08-01 17:30:37,354 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:whisper-PC-54213-1564651837117-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:30:37,356 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:30:37,362 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: F:\activemqjq\kahadb only has 73223 mb of usable space. - resetting to maximum available disk space: 73223 mb | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2019-08-01 17:30:37,964 | INFO  | Network connection between vm://localhost#0 and tcp:///127.0.0.1:61616@54214 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///127.0.0.1:61616@54214, localBroker= vm://localhost#0
2019-08-01 17:30:38,470 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2019-08-01 17:30:38,825 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8163/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-08-01 17:30:38,826 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8163/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2019-08-01 17:30:38,985 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2019-08-01 17:30:39,347 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2019-08-01 17:30:39,720 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2019-08-01 17:31:23,134 | WARN  | Transport Connection to: tcp://127.0.0.1:54234 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:54234@61618
2019-08-01 17:31:23,140 | WARN  | Network connection between vm://localhost#0 and tcp:///127.0.0.1:61616@54214 shutdown due to a remote error: {} | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///127.0.0.1:61616@54214
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(Unknown Source)[:1.8.0_181]
	at java.net.SocketInputStream.read(Unknown Source)[:1.8.0_181]
	at org.apache.activemq.transport.tcp.TcpBufferedInputStream.fill(TcpBufferedInputStream.java:50)[activemq-client-5.15.9.jar:5.15.9]
	at org.apache.activemq.transport.tcp.TcpTransport$2.fill(TcpTransport.java:634)[activemq-client-5.15.9.jar:5.15.9]
	at org.apache.activemq.transport.tcp.TcpBufferedInputStream.read(TcpBufferedInputStream.java:59)[activemq-client-5.15.9.jar:5.15.9]
	at org.apache.activemq.transport.tcp.TcpTransport$2.read(TcpTransport.java:619)[activemq-client-5.15.9.jar:5.15.9]
	at java.io.DataInputStream.readInt(Unknown Source)[:1.8.0_181]
	at org.apache.activemq.openwire.OpenWireFormat.unmarshal(OpenWireFormat.java:268)[activemq-client-5.15.9.jar:5.15.9]
	at org.apache.activemq.transport.tcp.TcpTransport.readCommand(TcpTransport.java:240)[activemq-client-5.15.9.jar:5.15.9]
	at org.apache.activemq.transport.tcp.TcpTransport.doRun(TcpTransport.java:232)[activemq-client-5.15.9.jar:5.15.9]
	at org.apache.activemq.transport.tcp.TcpTransport.run(TcpTransport.java:215)[activemq-client-5.15.9.jar:5.15.9]
	at java.lang.Thread.run(Unknown Source)[:1.8.0_181]
2019-08-01 17:31:23,185 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[localhost] Task-5
2019-08-01 17:31:23,188 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-5
2019-08-01 17:31:24,162 | INFO  | Establishing network connection from vm://localhost to tcp://127.0.0.1:61616 | org.apache.activemq.network.DiscoveryNetworkConnector | Simple Discovery Agent-1
2019-08-01 17:31:24,164 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | Simple Discovery Agent-1
